,Experiment,Level,algorithm,SSM
4,Exp_2_1_400,4,Natural,0.0085917805281736
0,Exp_1_0_400,0,Natural,0.7990960072393994
1,Exp_1_0_400,1,Natural,0.0001765629250275
2,Exp_1_0_400,2,Natural,8.022178688808222e-05
3,Exp_1_0_400,3,Natural,0.0001277876569893
4,Exp_1_0_400,4,Natural,0.0007361499698994
0,Exp_3_0_400,0,Natural,0.8348715970264171
1,Exp_3_0_400,1,Natural,0.2079694082739436
2,Exp_3_0_400,2,Natural,0.0001940392671014
3,Exp_3_0_400,3,Natural,0.0003186108677326
4,Exp_3_0_400,4,Natural,0.0001859868365432
0,Exp_3_2_400,0,Natural,0.8260828829176255
1,Exp_3_2_400,1,Natural,3.1710160698998878e-06
2,Exp_3_2_400,2,Natural,1.4090551956807106e-05
3,Exp_3_2_400,3,Natural,2.3981821270057823e-05
4,Exp_3_2_400,4,Natural,0.0010252220893718
0,Exp_2_4_400,0,Natural,0.8547066263033475
1,Exp_2_4_400,1,Natural,1.1940212392722274e-07
2,Exp_2_4_400,2,Natural,0.0003280852790694
3,Exp_2_4_400,3,Natural,0.0007154915664551
4,Exp_2_4_400,4,Natural,0.003492925681402
0,Exp_4_6_400,0,Natural,0.8301080675661305
1,Exp_4_6_400,1,Natural,1.0969154049590962e-08
2,Exp_4_6_400,2,Natural,0.0035256711164253
3,Exp_4_6_400,3,Natural,1.8473648995764875e-05
4,Exp_4_6_400,4,Natural,0.0006912427099705
0,Exp_0_2_1_500,0,Natural,0.828711331081001
1,Exp_0_2_1_500,1,Natural,0.0003908989918071
2,Exp_0_2_1_500,2,Natural,4.919960445768114e-06
3,Exp_0_2_1_500,3,Natural,0.0001102429244252
4,Exp_0_2_1_500,4,Natural,0.0007484797369388
0,Exp_5_5_500,0,Natural,0.7637758444411693
1,Exp_5_5_500,1,Natural,0.000402795921348
2,Exp_5_5_500,2,Natural,7.813750120973698e-05
3,Exp_5_5_500,3,Natural,3.77527577834757e-05
4,Exp_5_5_500,4,Natural,0.0006167730914249
0,Exp_5_11_500,0,Natural,0.8232210593277036
1,Exp_5_11_500,1,Natural,0.6512267916937593
2,Exp_5_11_500,2,Natural,0.2796429255377476
3,Exp_5_11_500,3,Natural,0.0734329557994342
4,Exp_5_11_500,4,Natural,0.0417217004761969
0,Exp_5_3_500,0,Natural,0.7325698772912965
1,Exp_5_3_500,1,Natural,5.050051521093008e-08
2,Exp_5_3_500,2,Natural,0.0058322456880285
3,Exp_5_3_500,3,Natural,0.0001060928359442
4,Exp_5_3_500,4,Natural,0.004129796910627
0,Exp_5_4_500,0,Natural,0.8041461380517836
1,Exp_5_4_500,1,Natural,0.0
2,Exp_5_4_500,2,Natural,2.161900185680484e-05
3,Exp_5_4_500,3,Natural,0.0004704939235833
4,Exp_5_4_500,4,Natural,0.0012426736206689
0,Exp_0_2_3_500,0,Natural,0.822619193586093
1,Exp_0_2_3_500,1,Natural,0.0003654956017586
2,Exp_0_2_3_500,2,Natural,3.781802618229613e-05
3,Exp_0_2_3_500,3,Natural,0.0017477684317037
4,Exp_0_2_3_500,4,Natural,0.0035099244626094
0,Exp_4_0_500,0,Natural,0.800102575801701
1,Exp_4_0_500,1,Natural,7.514587435893348e-05
2,Exp_4_0_500,2,Natural,0.0011502335886375
3,Exp_4_0_500,3,Natural,0.0001697816510633
4,Exp_4_0_500,4,Natural,0.0011595992463493
0,Exp_0_2_2_500,0,Natural,0.7525044144405698
1,Exp_0_2_2_500,1,Natural,0.0006359315919367
2,Exp_0_2_2_500,2,Natural,0.0001659148001255
3,Exp_0_2_2_500,3,Natural,0.0001446631682515
4,Exp_0_2_2_500,4,Natural,0.0066639326325168
0,Exp_3_4_500,0,Natural,0.7708269643524708
1,Exp_3_4_500,1,Natural,0.5626309555694725
2,Exp_3_4_500,2,Natural,6.071606011656956e-05
3,Exp_3_4_500,3,Natural,0.000535691585936
4,Exp_3_4_500,4,Natural,0.0003070245801545
0,Exp_0_2_4_500,0,Natural,0.8505378506432238
1,Exp_0_2_4_500,1,Natural,0.0002135605926725
2,Exp_0_2_4_500,2,Natural,0.0001150941941543
3,Exp_0_2_4_500,3,Natural,0.0020591572870885
4,Exp_0_2_4_500,4,Natural,0.0031124723433966
0,Exp_4_1_500,0,Natural,0.7221515364754961
1,Exp_4_1_500,1,Natural,0.0020671219267093
2,Exp_4_1_500,2,Natural,0.002528732456923
3,Exp_4_1_500,3,Natural,9.298179678913804e-05
4,Exp_4_1_500,4,Natural,0.0045071590049246
0,Exp_5_0_500,0,Natural,0.8176571861500862
1,Exp_5_0_500,1,Natural,0.1122123343338469
2,Exp_5_0_500,2,Natural,0.0006271520392423
3,Exp_5_0_500,3,Natural,0.0028749416277809
4,Exp_5_0_500,4,Natural,0.0014326377337965
0,Exp_3_11_500,0,Natural,0.742907037601451
1,Exp_3_11_500,1,Natural,0.8632576920220243
2,Exp_3_11_500,2,Natural,0.7742283470629479
3,Exp_3_11_500,3,Natural,0.3609926753623315
4,Exp_3_11_500,4,Natural,0.3094465298868285
0,Exp_5_9_500,0,Natural,0.8362911631440609
1,Exp_5_9_500,1,Natural,0.3643716384770067
2,Exp_5_9_500,2,Natural,0.0001947945331667
3,Exp_5_9_500,3,Natural,2.2152960883888147e-05
4,Exp_5_9_500,4,Natural,0.0027064602717726
0,Exp_3_10_500,0,Natural,0.7765426907006052
1,Exp_3_10_500,1,Natural,0.001522459842767
2,Exp_3_10_500,2,Natural,5.8286854932127946e-06
3,Exp_3_10_500,3,Natural,0.0004024797377624
4,Exp_3_10_500,4,Natural,0.0043507367489442
0,Exp_5_16_500,0,Natural,0.812742108656733
1,Exp_5_16_500,1,Natural,7.140724826818372e-06
2,Exp_5_16_500,2,Natural,0.0027851820883832
3,Exp_5_16_500,3,Natural,0.0007969407713505
4,Exp_5_16_500,4,Natural,0.0027767479772622
0,Exp_3_7_500,0,Natural,0.831530769502645
1,Exp_3_7_500,1,Natural,0.0868845876303051
2,Exp_3_7_500,2,Natural,0.0370153007691744
3,Exp_3_7_500,3,Natural,0.0039866935973865
4,Exp_3_7_500,4,Natural,0.0002111263937635
0,Exp_0_2_5_500,0,Natural,0.8175796028784116
1,Exp_0_2_5_500,1,Natural,5.2780240518907904e-05
2,Exp_0_2_5_500,2,Natural,7.60547661900198e-05
3,Exp_0_2_5_500,3,Natural,7.803116432573806e-05
4,Exp_0_2_5_500,4,Natural,0.0043880084606828
0,Exp_5_12_500,0,Natural,0.7837175589804029
1,Exp_5_12_500,1,Natural,3.4633556190710506e-07
2,Exp_5_12_500,2,Natural,0.0002029188089798
3,Exp_5_12_500,3,Natural,4.7532118282043934e-05
4,Exp_5_12_500,4,Natural,0.0045902105807831
0,Exp_5_8_500,0,Natural,0.8359530532164895
1,Exp_5_8_500,1,Natural,0.0001892727838829
2,Exp_5_8_500,2,Natural,6.97034281893542e-05
3,Exp_5_8_500,3,Natural,3.2416345933310944e-05
4,Exp_5_8_500,4,Natural,9.406245136138412e-05
0,Exp_5_2_500,0,Natural,0.6768483355984721
1,Exp_5_2_500,1,Natural,0.0
2,Exp_5_2_500,2,Natural,0.0004576418216351
3,Exp_5_2_500,3,Natural,0.0001093747155625
4,Exp_5_2_500,4,Natural,0.0020654517985455
0,Exp_3_5_500,0,Natural,0.8511913145601082
1,Exp_3_5_500,1,Natural,0.0008085377564834
2,Exp_3_5_500,2,Natural,2.4604138843653254e-08
3,Exp_3_5_500,3,Natural,0.0001688207012784
4,Exp_3_5_500,4,Natural,0.0004003216504612
0,Exp_0_2_7_500,0,Natural,0.8571974125110388
1,Exp_0_2_7_500,1,Natural,8.345981004461415e-07
2,Exp_0_2_7_500,2,Natural,1.8622603491590785e-05
3,Exp_0_2_7_500,3,Natural,0.0005009185356679
4,Exp_0_2_7_500,4,Natural,9.574512995480058e-05
0,Exp_0_1_500,0,Natural,0.7592793770799272
1,Exp_0_1_500,1,Natural,1.9557178939356828e-05
2,Exp_0_1_500,2,Natural,0.0001835705647164
3,Exp_0_1_500,3,Natural,0.0005948008591015
4,Exp_0_1_500,4,Natural,0.0008741766653076
0,Exp_5_13_500,0,Natural,0.7747436067053578
1,Exp_5_13_500,1,Natural,6.307926362388882e-08
2,Exp_5_13_500,2,Natural,6.37748809479798e-05
3,Exp_5_13_500,3,Natural,0.0002476691470106
4,Exp_5_13_500,4,Natural,0.0005952207185993
0,Exp_4_4_500,0,Natural,0.7756531476792585
1,Exp_4_4_500,1,Natural,0.00039698349259
2,Exp_4_4_500,2,Natural,0.0003680297726058
3,Exp_4_4_500,3,Natural,0.0002694745155401
4,Exp_4_4_500,4,Natural,0.0010403105240383
0,Exp_3_9_500,0,Natural,0.7123656161616733
1,Exp_3_9_500,1,Natural,0.2034166642583774
2,Exp_3_9_500,2,Natural,0.0037815299949225
3,Exp_3_9_500,3,Natural,3.5853135259096496e-05
4,Exp_3_9_500,4,Natural,0.0015451820090272
0,Exp_5_15_500,0,Natural,0.8986418073920497
1,Exp_5_15_500,1,Natural,0.8022353102403044
2,Exp_5_15_500,2,Natural,0.0052462641674235
3,Exp_5_15_500,3,Natural,0.0008038312269165
4,Exp_5_15_500,4,Natural,0.0752057290434808
0,Exp_5_10_500,0,Natural,0.783358937759582
1,Exp_5_10_500,1,Natural,0.0037286323301592
2,Exp_5_10_500,2,Natural,2.5457044150584534e-06
3,Exp_5_10_500,3,Natural,3.057742205775929e-05
4,Exp_5_10_500,4,Natural,0.0009824846471567
0,Exp_3_3_500,0,Natural,0.7242181407586801
1,Exp_3_3_500,1,Natural,4.036868970741305e-05
2,Exp_3_3_500,2,Natural,0.0001910453784891
3,Exp_3_3_500,3,Natural,0.0011891128167688
4,Exp_3_3_500,4,Natural,0.0028014700350581
0,Exp_4_5_500,0,Natural,0.8004550955279348
1,Exp_4_5_500,1,Natural,0.2446134577912368
2,Exp_4_5_500,2,Natural,0.0055548022363893
3,Exp_4_5_500,3,Natural,0.0001051532455342
4,Exp_4_5_500,4,Natural,0.0004198042250131
0,Exp_3_1_500,0,Natural,0.8154424942998536
1,Exp_3_1_500,1,Natural,0.3548962298337253
2,Exp_3_1_500,2,Natural,0.0008346815179765
3,Exp_3_1_500,3,Natural,0.0002837967354964
4,Exp_3_1_500,4,Natural,0.0035220871404714
0,Exp_5_7_500,0,Natural,0.6755308310427058
1,Exp_5_7_500,1,Natural,0.0015675743781492
2,Exp_5_7_500,2,Natural,1.2066684112557892e-05
3,Exp_5_7_500,3,Natural,1.904723996930271e-05
4,Exp_5_7_500,4,Natural,0.0022324591311065
0,Exp_4_7_500,0,Natural,0.7915382686302602
1,Exp_4_7_500,1,Natural,0.5290577927502147
2,Exp_4_7_500,2,Natural,0.073960795495835
3,Exp_4_7_500,3,Natural,0.0029582999977256
4,Exp_4_7_500,4,Natural,0.0056757171021223
0,Exp_0_2_6_500,0,Natural,0.7889213841382724
1,Exp_0_2_6_500,1,Natural,0.2258455437681814
2,Exp_0_2_6_500,2,Natural,1.41418516517571e-05
3,Exp_0_2_6_500,3,Natural,0.0008509222330702
4,Exp_0_2_6_500,4,Natural,0.0350310984841118
0,Exp_0_2_0_500,0,Natural,0.8107049936786804
1,Exp_0_2_0_500,1,Natural,4.840515071369541e-06
2,Exp_0_2_0_500,2,Natural,5.2841297596979e-06
3,Exp_0_2_0_500,3,Natural,0.0039299192095369
4,Exp_0_2_0_500,4,Natural,5.797013668143356e-05
0,Exp_3_6_500,0,Natural,0.8110086206733429
1,Exp_3_6_500,1,Natural,0.780634376648806
2,Exp_3_6_500,2,Natural,1.5981134505911636e-05
3,Exp_3_6_500,3,Natural,6.475412262301864e-05
4,Exp_3_6_500,4,Natural,0.0052642677461338
0,Exp_5_14_500,0,Natural,0.9050768622522206
1,Exp_5_14_500,1,Natural,0.2772489810939119
2,Exp_5_14_500,2,Natural,0.0217163606036461
3,Exp_5_14_500,3,Natural,0.018967559710755
4,Exp_5_14_500,4,Natural,0.0138017880821715
0,Exp_3_8_500,0,Natural,0.7502646376095965
1,Exp_3_8_500,1,Natural,3.6577235182066646e-09
2,Exp_3_8_500,2,Natural,0.1133170015816602
3,Exp_3_8_500,3,Natural,0.0052496766004805
4,Exp_3_8_500,4,Natural,0.0172178612648734
0,Exp_4_8_500,0,Natural,0.7805164265593437
1,Exp_4_8_500,1,Natural,3.189111331520663e-05
2,Exp_4_8_500,2,Natural,9.322107241705108e-07
3,Exp_4_8_500,3,Natural,5.1375373384271833e-05
4,Exp_4_8_500,4,Natural,0.0003189383442562
0,Exp_5_6_500,0,Natural,0.8163591227883806
1,Exp_5_6_500,1,Natural,1.5720923540710743e-05
2,Exp_5_6_500,2,Natural,7.6809201055531e-08
3,Exp_5_6_500,3,Natural,0.0001008427594257
4,Exp_5_6_500,4,Natural,0.0009014894745297
0,Exp_4_3_500,0,Natural,0.8663202459922367
1,Exp_4_3_500,1,Natural,3.4104456430309066e-05
2,Exp_4_3_500,2,Natural,4.438155371541067e-06
3,Exp_4_3_500,3,Natural,0.0001096352947676
4,Exp_4_3_500,4,Natural,0.0007127442430896
0,Exp_5_17_500,0,Natural,0.8491258385061904
1,Exp_5_17_500,1,Natural,0.0012220237849981
2,Exp_5_17_500,2,Natural,6.309984778771432e-06
3,Exp_5_17_500,3,Natural,3.2698801731365545e-05
4,Exp_5_17_500,4,Natural,0.0004872032269264
0,Exp_0_0_500,0,Natural,0.7262941491935921
1,Exp_0_0_500,1,Natural,0.0018155721427006
2,Exp_0_0_500,2,Natural,0.0001290505839413
3,Exp_0_0_500,3,Natural,0.0004304983802058
4,Exp_0_0_500,4,Natural,0.0112161164020919
0,Exp_4_2_500,0,Natural,0.7797887373140092
1,Exp_4_2_500,1,Natural,1.0565451331508648e-05
2,Exp_4_2_500,2,Natural,8.307833107932e-06
3,Exp_4_2_500,3,Natural,0.000879186165784
4,Exp_4_2_500,4,Natural,0.0001519860312246
0,Exp_5_1_500,0,Natural,0.8313920462085194
1,Exp_5_1_500,1,Natural,0.0011836637853399
2,Exp_5_1_500,2,Natural,0.0035756593447609
3,Exp_5_1_500,3,Natural,0.0001185329073889
4,Exp_5_1_500,4,Natural,0.0010303781447453
0,Exp_3_0_500,0,Natural,0.809215452531835
1,Exp_3_0_500,1,Natural,0.1132413250100834
2,Exp_3_0_500,2,Natural,1.109491752498734e-05
3,Exp_3_0_500,3,Natural,0.0011720336812361
4,Exp_3_0_500,4,Natural,0.0002582953477854
0,Exp_3_2_500,0,Natural,0.7651753823129084
1,Exp_3_2_500,1,Natural,0.0
2,Exp_3_2_500,2,Natural,2.084319535300668e-05
3,Exp_3_2_500,3,Natural,3.4674208343401234e-05
4,Exp_3_2_500,4,Natural,0.0014653761106313
0,Exp_4_6_500,0,Natural,0.7273515759692211
1,Exp_4_6_500,1,Natural,6.41188547576937e-05
2,Exp_4_6_500,2,Natural,0.0001474137593665
3,Exp_4_6_500,3,Natural,0.0026093392178195
4,Exp_4_6_500,4,Natural,0.0002638676083924
0,Exp_0_12_300,0,DBSCAN,0.8438999086420373
1,Exp_0_12_300,1,DBSCAN,0.142695846209261
2,Exp_0_12_300,2,DBSCAN,0.0057265088496097
3,Exp_0_12_300,3,DBSCAN,0.0010726288778032
4,Exp_0_12_300,4,DBSCAN,0.0009091491771584
0,Exp_0_31_300,0,DBSCAN,0.8739138227304863
1,Exp_0_31_300,1,DBSCAN,0.0294141235085571
2,Exp_0_31_300,2,DBSCAN,0.0015516888528944
3,Exp_0_31_300,3,DBSCAN,0.0052757338298587
4,Exp_0_31_300,4,DBSCAN,0.0104452084496354
0,Exp_0_10_300,0,DBSCAN,0.8513324514684659
1,Exp_0_10_300,1,DBSCAN,0.188753057045636
2,Exp_0_10_300,2,DBSCAN,0.1943139293585192
3,Exp_0_10_300,3,DBSCAN,0.2092306778480001
4,Exp_0_10_300,4,DBSCAN,0.1892586733961101
0,Exp_1_7_300,0,DBSCAN,0.837049859854496
1,Exp_1_7_300,1,DBSCAN,0.0389599325306844
2,Exp_1_7_300,2,DBSCAN,0.00094173255363
3,Exp_1_7_300,3,DBSCAN,0.0009728187940833
4,Exp_1_7_300,4,DBSCAN,0.0010801206108585
0,Exp_1_11_300,0,DBSCAN,0.8155808687549779
1,Exp_1_11_300,1,DBSCAN,0.044541574597881
2,Exp_1_11_300,2,DBSCAN,0.0027334935905578
3,Exp_1_11_300,3,DBSCAN,0.0031440152084202
4,Exp_1_11_300,4,DBSCAN,0.0044381599499364
0,Exp_0_24_300,0,DBSCAN,0.7642816423300588
1,Exp_0_24_300,1,DBSCAN,0.0373802357057164
2,Exp_0_24_300,2,DBSCAN,0.0202184390687573
3,Exp_0_24_300,3,DBSCAN,0.040690309157317
4,Exp_0_24_300,4,DBSCAN,0.0202427311029844
0,Exp_0_20_300,0,DBSCAN,0.8058185409644607
1,Exp_0_20_300,1,DBSCAN,0.7727913071728916
2,Exp_0_20_300,2,DBSCAN,0.0208931330044877
3,Exp_0_20_300,3,DBSCAN,0.0247549074715212
4,Exp_0_20_300,4,DBSCAN,0.0316080508882624
0,Exp_0_29_300,0,DBSCAN,0.8365122149913273
1,Exp_0_29_300,1,DBSCAN,0.3217228786763945
2,Exp_0_29_300,2,DBSCAN,0.0410098055392964
3,Exp_0_29_300,3,DBSCAN,0.0260628230438421
4,Exp_0_29_300,4,DBSCAN,0.058916751785483
0,Exp_1_10_300,0,DBSCAN,0.8496525636093285
1,Exp_1_10_300,1,DBSCAN,0.3494078235365357
2,Exp_1_10_300,2,DBSCAN,0.152760212978464
3,Exp_1_10_300,3,DBSCAN,0.0218799806393401
4,Exp_1_10_300,4,DBSCAN,0.0566231468447669
0,Exp_0_17_300,0,DBSCAN,0.7672623539034225
1,Exp_0_17_300,1,DBSCAN,0.7855715059745064
2,Exp_0_17_300,2,DBSCAN,0.2564213791899888
3,Exp_0_17_300,3,DBSCAN,0.3482198276195455
4,Exp_0_17_300,4,DBSCAN,0.1616713934479341
0,Exp_1_14_300,0,DBSCAN,0.7998199761813627
1,Exp_1_14_300,1,DBSCAN,0.2785241953865789
2,Exp_1_14_300,2,DBSCAN,0.0166963879730239
3,Exp_1_14_300,3,DBSCAN,0.016796718702424
4,Exp_1_14_300,4,DBSCAN,0.0233548017779525
0,Exp_1_3_300,0,DBSCAN,0.7751041524632414
1,Exp_1_3_300,1,DBSCAN,0.3580097930260965
2,Exp_1_3_300,2,DBSCAN,0.4004783680033447
3,Exp_1_3_300,3,DBSCAN,0.1067618091157688
4,Exp_1_3_300,4,DBSCAN,0.2268665214138193
0,Exp_0_7_300,0,DBSCAN,0.7829023872782892
1,Exp_0_7_300,1,DBSCAN,0.0260965316751042
2,Exp_0_7_300,2,DBSCAN,0.0203003214799227
3,Exp_0_7_300,3,DBSCAN,0.0492141152566877
4,Exp_0_7_300,4,DBSCAN,0.0708941421302052
0,Exp_1_15_300,0,DBSCAN,0.8299379923881419
1,Exp_1_15_300,1,DBSCAN,0.0009397628840722
2,Exp_1_15_300,2,DBSCAN,0.0001201389369061
3,Exp_1_15_300,3,DBSCAN,0.0009170449746911
4,Exp_1_15_300,4,DBSCAN,0.0005182161942651
0,Exp_0_8_300,0,DBSCAN,0.8213697473134288
1,Exp_0_8_300,1,DBSCAN,0.0157452506182685
2,Exp_0_8_300,2,DBSCAN,0.0038535580093254
3,Exp_0_8_300,3,DBSCAN,0.0075758951876165
4,Exp_0_8_300,4,DBSCAN,0.0085258236286262
0,Exp_0_14_300,0,DBSCAN,0.8087783664934342
1,Exp_0_14_300,1,DBSCAN,0.1431691058842121
2,Exp_0_14_300,2,DBSCAN,0.0944614652507905
3,Exp_0_14_300,3,DBSCAN,0.0097249466627274
4,Exp_0_14_300,4,DBSCAN,0.0216081457007134
0,Exp_0_19_300,0,DBSCAN,0.7962012206829091
1,Exp_0_19_300,1,DBSCAN,0.4104393490286
2,Exp_0_19_300,2,DBSCAN,0.3874528663668866
3,Exp_0_19_300,3,DBSCAN,0.0024665040447683
4,Exp_0_19_300,4,DBSCAN,0.0038603250237894
0,Exp_1_5_300,0,DBSCAN,0.7258220435177303
1,Exp_1_5_300,1,DBSCAN,0.0305337556957896
2,Exp_1_5_300,2,DBSCAN,0.0525810735199733
3,Exp_1_5_300,3,DBSCAN,0.0469124769120329
4,Exp_1_5_300,4,DBSCAN,0.1179313528148605
0,Exp_1_6_300,0,DBSCAN,0.8403600496453317
1,Exp_1_6_300,1,DBSCAN,0.1735581154220606
2,Exp_1_6_300,2,DBSCAN,0.0232462063314102
3,Exp_1_6_300,3,DBSCAN,0.0351259669209205
4,Exp_1_6_300,4,DBSCAN,0.0310220485363858
0,Exp_0_25_300,0,DBSCAN,0.8236231848212643
1,Exp_0_25_300,1,DBSCAN,0.1007898769750168
2,Exp_0_25_300,2,DBSCAN,0.0161451250800534
3,Exp_0_25_300,3,DBSCAN,0.0189575187079253
4,Exp_0_25_300,4,DBSCAN,0.0363796836163935
0,Exp_0_28_300,0,DBSCAN,0.8285763402532085
1,Exp_0_28_300,1,DBSCAN,0.0043077516686802
2,Exp_0_28_300,2,DBSCAN,0.0018118227435291
3,Exp_0_28_300,3,DBSCAN,0.0086239831045079
4,Exp_0_28_300,4,DBSCAN,0.0486915544130684
0,Exp_1_13_300,0,DBSCAN,0.7797421910513779
1,Exp_1_13_300,1,DBSCAN,0.2072319927459716
2,Exp_1_13_300,2,DBSCAN,0.0910298282274213
3,Exp_1_13_300,3,DBSCAN,0.4680219159072609
4,Exp_1_13_300,4,DBSCAN,0.4614470969006063
0,Exp_1_4_300,0,DBSCAN,0.7519897914356714
1,Exp_1_4_300,1,DBSCAN,0.7983234432681999
2,Exp_1_4_300,2,DBSCAN,0.2405810920394313
3,Exp_1_4_300,3,DBSCAN,0.0886063288655412
4,Exp_1_4_300,4,DBSCAN,0.1057120022454676
0,Exp_0_1_300,0,DBSCAN,0.7704475330830455
1,Exp_0_1_300,1,DBSCAN,0.7499084468206558
2,Exp_0_1_300,2,DBSCAN,0.0381838980608458
3,Exp_0_1_300,3,DBSCAN,0.1473000296691496
4,Exp_0_1_300,4,DBSCAN,0.0871801235687558
0,Exp_0_11_300,0,DBSCAN,0.8483163362310278
1,Exp_0_11_300,1,DBSCAN,0.0729974997311021
2,Exp_0_11_300,2,DBSCAN,0.1641356892035355
3,Exp_0_11_300,3,DBSCAN,0.090594451825712
4,Exp_0_11_300,4,DBSCAN,0.1144405987673916
0,Exp_1_8_300,0,DBSCAN,0.7768065942359205
1,Exp_1_8_300,1,DBSCAN,0.0251846660471603
2,Exp_1_8_300,2,DBSCAN,0.0010804328642719
3,Exp_1_8_300,3,DBSCAN,0.0006058555737762
4,Exp_1_8_300,4,DBSCAN,0.001390421727918
0,Exp_0_27_300,0,DBSCAN,0.8079512366272505
1,Exp_0_27_300,1,DBSCAN,0.0066097450686817
2,Exp_0_27_300,2,DBSCAN,0.0126900625064048
3,Exp_0_27_300,3,DBSCAN,0.0173312587395465
4,Exp_0_27_300,4,DBSCAN,0.0320654917195382
0,Exp_1_2_300,0,DBSCAN,0.7491220602960534
1,Exp_1_2_300,1,DBSCAN,0.0246323371591004
2,Exp_1_2_300,2,DBSCAN,0.0011994488636002
3,Exp_1_2_300,3,DBSCAN,0.0003629780364697
4,Exp_1_2_300,4,DBSCAN,0.0038426670222462
0,Exp_0_3_300,0,DBSCAN,0.7687842231870592
1,Exp_0_3_300,1,DBSCAN,0.7367335998897057
2,Exp_0_3_300,2,DBSCAN,0.02144597422392
3,Exp_0_3_300,3,DBSCAN,0.050056317362313
4,Exp_0_3_300,4,DBSCAN,0.0734626699844961
0,Exp_0_26_300,0,DBSCAN,0.7474304640028242
1,Exp_0_26_300,1,DBSCAN,0.1240997714720768
2,Exp_0_26_300,2,DBSCAN,0.0168848091545428
3,Exp_0_26_300,3,DBSCAN,0.0237003462983727
4,Exp_0_26_300,4,DBSCAN,0.0433954302299212
0,Exp_1_16_300,0,DBSCAN,0.7875996849279631
1,Exp_1_16_300,1,DBSCAN,0.1856201491437486
2,Exp_1_16_300,2,DBSCAN,0.0723835551285729
3,Exp_1_16_300,3,DBSCAN,0.0100530873903217
4,Exp_1_16_300,4,DBSCAN,0.0249312639212353
0,Exp_1_1_300,0,DBSCAN,0.8643880906818582
1,Exp_1_1_300,1,DBSCAN,0.05306477109538
2,Exp_1_1_300,2,DBSCAN,0.0021938343421047
3,Exp_1_1_300,3,DBSCAN,0.0006096684780745
4,Exp_1_1_300,4,DBSCAN,0.0033817456204484
0,Exp_0_13_300,0,DBSCAN,0.88908332087438
1,Exp_0_13_300,1,DBSCAN,0.1959287642570663
2,Exp_0_13_300,2,DBSCAN,0.0127710593440672
3,Exp_0_13_300,3,DBSCAN,0.0050466724323205
4,Exp_0_13_300,4,DBSCAN,0.0185212460629185
0,Exp_1_17_300,0,DBSCAN,0.8272817034748223
1,Exp_1_17_300,1,DBSCAN,0.1518722192793903
2,Exp_1_17_300,2,DBSCAN,0.1107954737457568
3,Exp_1_17_300,3,DBSCAN,0.0098849801869325
4,Exp_1_17_300,4,DBSCAN,0.0043438587247795
0,Exp_1_12_300,0,DBSCAN,0.7587014584794708
1,Exp_1_12_300,1,DBSCAN,0.7593946151118252
2,Exp_1_12_300,2,DBSCAN,0.0844509095557682
3,Exp_1_12_300,3,DBSCAN,0.0247692388202281
4,Exp_1_12_300,4,DBSCAN,0.0079805408890536
0,Exp_0_6_300,0,DBSCAN,0.8152197827647387
1,Exp_0_6_300,1,DBSCAN,0.5657428798100497
2,Exp_0_6_300,2,DBSCAN,0.702461235851469
3,Exp_0_6_300,3,DBSCAN,0.5058162293833439
4,Exp_0_6_300,4,DBSCAN,0.3063383698893767
0,Exp_0_23_300,0,DBSCAN,0.8245615959936999
1,Exp_0_23_300,1,DBSCAN,0.0426872646519039
2,Exp_0_23_300,2,DBSCAN,0.0025083548916066
3,Exp_0_23_300,3,DBSCAN,0.0036918017141323
4,Exp_0_23_300,4,DBSCAN,0.0048950513753615
0,Exp_1_9_300,0,DBSCAN,0.8006518610063184
1,Exp_1_9_300,1,DBSCAN,0.6492391326705473
2,Exp_1_9_300,2,DBSCAN,0.0199194075379924
3,Exp_1_9_300,3,DBSCAN,0.0027791106490071
4,Exp_1_9_300,4,DBSCAN,0.0071011000860797
0,Exp_0_5_300,0,DBSCAN,0.7681529125553704
1,Exp_0_5_300,1,DBSCAN,0.5454701707932228
2,Exp_0_5_300,2,DBSCAN,0.1221302810906854
3,Exp_0_5_300,3,DBSCAN,0.0986193729441375
4,Exp_0_5_300,4,DBSCAN,0.0682654790757587
0,Exp_0_9_300,0,DBSCAN,0.8238280863922879
1,Exp_0_9_300,1,DBSCAN,0.0192833621404277
2,Exp_0_9_300,2,DBSCAN,0.0006450404806465
3,Exp_0_9_300,3,DBSCAN,0.0034949071908625
4,Exp_0_9_300,4,DBSCAN,0.0066395896093656
0,Exp_0_16_300,0,DBSCAN,0.7792229995094043
1,Exp_0_16_300,1,DBSCAN,0.0251596281445986
2,Exp_0_16_300,2,DBSCAN,0.0035652523864755
3,Exp_0_16_300,3,DBSCAN,0.0084378201791811
4,Exp_0_16_300,4,DBSCAN,0.0152400855628763
0,Exp_0_4_300,0,DBSCAN,0.7398926125725716
1,Exp_0_4_300,1,DBSCAN,0.0416990003020751
2,Exp_0_4_300,2,DBSCAN,0.0027017894362336
3,Exp_0_4_300,3,DBSCAN,0.0039319755022574
4,Exp_0_4_300,4,DBSCAN,0.014707963082366
0,Exp_0_21_300,0,DBSCAN,0.8315146559730211
1,Exp_0_21_300,1,DBSCAN,0.7187058267181541
2,Exp_0_21_300,2,DBSCAN,0.1955964802230056
3,Exp_0_21_300,3,DBSCAN,0.0847554992915194
4,Exp_0_21_300,4,DBSCAN,0.0679893822914539
0,Exp_0_0_300,0,DBSCAN,0.7789318651114822
