,Experiment,Clus_size,algorithm,NMI
80,Exp_30_500,500,DBSCAN,0.509601831782517
81,Exp_5_500,500,DBSCAN,0.43833333441442435
82,Exp_25_500,500,DBSCAN,0.46870273797561296
83,Exp_32_500,500,DBSCAN,0.5836473032005817
84,Exp_26_500,500,DBSCAN,0.42519337500947324
85,Exp_9_500,500,DBSCAN,0.1253642358206275
86,Exp_16_500,500,DBSCAN,0.66429832885235
87,Exp_20_500,500,DBSCAN,0.3634082365808859
88,Exp_12_500,500,DBSCAN,0.38933170040784926
89,Exp_33_500,500,DBSCAN,0.5314780007635032
90,Exp_8_500,500,DBSCAN,0.4168606350655898
91,Exp_10_500,500,DBSCAN,0.33280559657017567
92,Exp_21_500,500,DBSCAN,0.5191303741345766
93,Exp_31_500,500,DBSCAN,0.3537688815269765
94,Exp_1_500,500,DBSCAN,0.34244449507836894
95,Exp_29_500,500,DBSCAN,0.5280248783481809
96,Exp_13_500,500,DBSCAN,0.2100188373303511
97,Exp_17_500,500,DBSCAN,0.760311630313358
98,Exp_18_500,500,DBSCAN,0.435272675874536
99,Exp_11_500,500,DBSCAN,0.25856698402377726
100,Exp_23_500,500,DBSCAN,0.19866849671807274
101,Exp_0_500,500,DBSCAN,0.10869607371497307
102,Exp_7_500,500,DBSCAN,0.4159899704925825
103,Exp_24_500,500,DBSCAN,0.4707032963651096
104,Exp_4_500,500,DBSCAN,0.3775064308539779
0,Exp_6_300,300,OPTICS,0.008225212545000355
1,Exp_15_300,300,OPTICS,0.015441214764103135
2,Exp_22_300,300,OPTICS,0.013358376306946357
3,Exp_19_300,300,OPTICS,0.007371994387539343
4,Exp_2_300,300,OPTICS,0.01252358549194186
5,Exp_27_300,300,OPTICS,0.0059777373193127085
6,Exp_34_300,300,OPTICS,0.009247547459341301
7,Exp_3_300,300,OPTICS,0.008530754326719328
8,Exp_28_300,300,OPTICS,0.008191208101712536
9,Exp_14_300,300,OPTICS,0.00804762278387191
10,Exp_30_300,300,OPTICS,0.007573780396348263
11,Exp_5_300,300,OPTICS,0.013171112330158418
12,Exp_25_300,300,OPTICS,0.007342116253967992
13,Exp_32_300,300,OPTICS,0.005720258573540376
14,Exp_26_300,300,OPTICS,0.008242693517356195
15,Exp_9_300,300,OPTICS,0.010379309679232862
16,Exp_16_300,300,OPTICS,0.007751815770441776
17,Exp_20_300,300,OPTICS,0.010183667457304995
18,Exp_12_300,300,OPTICS,0.008137494112588227
19,Exp_33_300,300,OPTICS,0.010198290901022658
20,Exp_8_300,300,OPTICS,0.007460403106396671
21,Exp_10_300,300,OPTICS,0.007572776711124269
22,Exp_21_300,300,OPTICS,0.013534194616058766
23,Exp_31_300,300,OPTICS,0.009255385151526617
24,Exp_1_300,300,OPTICS,0.008861303446398931
25,Exp_29_300,300,OPTICS,0.007571489323584143
26,Exp_13_300,300,OPTICS,0.008361536303020507
27,Exp_17_300,300,OPTICS,0.006889973541587153
28,Exp_18_300,300,OPTICS,0.008367106557744239
29,Exp_11_300,300,OPTICS,0.0055837002426735805
30,Exp_23_300,300,OPTICS,0.009056501533548922
31,Exp_0_300,300,OPTICS,0.006339094976385687
32,Exp_7_300,300,OPTICS,0.006971040096582287
33,Exp_24_300,300,OPTICS,0.005590744854403393
34,Exp_4_300,300,OPTICS,0.006181543445963693
35,Exp_6_400,400,OPTICS,0.009030361511663827
36,Exp_15_400,400,OPTICS,0.00565777975215645
37,Exp_22_400,400,OPTICS,0.00820004555543114
38,Exp_19_400,400,OPTICS,0.010612045540345281
39,Exp_2_400,400,OPTICS,0.012449612734105752
40,Exp_27_400,400,OPTICS,0.0077362554408106
41,Exp_34_400,400,OPTICS,0.012574063271963745
42,Exp_3_400,400,OPTICS,0.007303704601750882
43,Exp_28_400,400,OPTICS,0.005159705378611977
44,Exp_14_400,400,OPTICS,0.00968779594222066
45,Exp_30_400,400,OPTICS,0.011902967206095029
46,Exp_5_400,400,OPTICS,0.009519999889426341
47,Exp_25_400,400,OPTICS,0.008168419046078944
48,Exp_32_400,400,OPTICS,0.006914975490369097
49,Exp_26_400,400,OPTICS,0.006504518165111746
50,Exp_9_400,400,OPTICS,0.01568086234172614
51,Exp_16_400,400,OPTICS,0.016345598409677663
