,Experiment,Clus_size,algorithm,NMI
126,Exp_4_7_500,500,Natural_C,0.3811744120073158
127,Exp_5_4_500,500,Natural_C,0.4402971102326992
128,Exp_4_5_500,500,Natural_C,0.42225510705878977
129,Exp_5_9_500,500,Natural_C,0.4819510159792769
130,Exp_5_5_500,500,Natural_C,0.443035530523473
131,Exp_5_15_500,500,Natural_C,0.5687078520721086
132,Exp_0_2_2_500,500,Natural_C,0.41035722198687025
133,Exp_0_2_0_500,500,Natural_C,0.40319865535616073
134,Exp_3_2_500,500,Natural_C,0.4527154140903781
135,Exp_5_14_500,500,Natural_C,0.3614952735602545
136,Exp_0_1_500,500,Natural_C,0.42676513764188906
137,Exp_5_3_500,500,Natural_C,0.39432304818221836
138,Exp_0_2_6_500,500,Natural_C,0.3467651967601874
139,Exp_5_0_500,500,Natural_C,0.4064331835425156
140,Exp_5_17_500,500,Natural_C,0.49019957750703813
141,Exp_3_1_500,500,Natural_C,0.42957797464019576
142,Exp_4_6_500,500,Natural_C,0.42672570175496327
143,Exp_3_11_500,500,Natural_C,0.705800744883789
144,Exp_5_7_500,500,Natural_C,0.40104514518400713
145,Exp_5_10_500,500,Natural_C,0.47206968794209647
146,Exp_4_3_500,500,Natural_C,0.445633452008957
147,Exp_5_11_500,500,Natural_C,0.47199958155736105
148,Exp_3_4_500,500,Natural_C,0.41366801249956503
149,Exp_4_1_500,500,Natural_C,0.40808982033179997
150,Exp_4_8_500,500,Natural_C,0.465838968328669
151,Exp_3_5_500,500,Natural_C,0.4955976710200379
152,Exp_5_8_500,500,Natural_C,0.3551505165514953
153,Exp_3_9_500,500,Natural_C,0.41274485467798877
154,Exp_4_4_500,500,Natural_C,0.39025839597518097
155,Exp_3_3_500,500,Natural_C,0.35970410471629793
0,Exp_0_23_300,300,DBSCAN,0.40671254602327034
1,Exp_0_32_300,300,DBSCAN,0.5747553143299929
2,Exp_0_0_300,300,DBSCAN,0.41376722133829186
3,Exp_1_6_300,300,DBSCAN,0.5527446356390493
4,Exp_0_10_300,300,DBSCAN,0.4922683653939751
5,Exp_0_14_300,300,DBSCAN,0.48916916857574166
6,Exp_1_13_300,300,DBSCAN,0.5184643491152984
7,Exp_0_4_300,300,DBSCAN,0.4090684411253678
8,Exp_0_27_300,300,DBSCAN,0.35314371940417777
9,Exp_1_8_300,300,DBSCAN,0.3663567246364043
10,Exp_0_24_300,300,DBSCAN,0.4326557188573954
11,Exp_1_2_300,300,DBSCAN,0.37453098931781603
12,Exp_0_17_300,300,DBSCAN,0.5784518473180461
13,Exp_0_18_300,300,DBSCAN,0.3403111639937368
14,Exp_0_29_300,300,DBSCAN,0.44670370306643326
15,Exp_0_13_300,300,DBSCAN,0.4276044449017394
16,Exp_0_6_300,300,DBSCAN,0.6067051768440659
17,Exp_0_3_300,300,DBSCAN,0.5087349326303243
18,Exp_1_10_300,300,DBSCAN,0.43957750223798414
19,Exp_0_12_300,300,DBSCAN,0.32724249733776717
20,Exp_0_22_300,300,DBSCAN,0.5083472251821052
21,Exp_0_19_300,300,DBSCAN,0.49433994260558684
22,Exp_0_21_300,300,DBSCAN,0.4886144420787945
23,Exp_0_28_300,300,DBSCAN,0.39084015183906773
24,Exp_0_7_300,300,DBSCAN,0.3217526993929261
25,Exp_0_31_300,300,DBSCAN,0.3752915905936968
26,Exp_1_11_300,300,DBSCAN,0.43771954383656386
27,Exp_0_1_300,300,DBSCAN,0.5267103363290717
28,Exp_1_16_300,300,DBSCAN,0.520243623374983
29,Exp_1_14_300,300,DBSCAN,0.518330627733306
30,Exp_1_4_300,300,DBSCAN,0.40946299337435604
31,Exp_0_25_300,300,DBSCAN,0.4473706611172123
32,Exp_0_11_300,300,DBSCAN,0.41938529440203115
33,Exp_1_17_300,300,DBSCAN,0.33955452057539054
34,Exp_1_0_300,300,DBSCAN,0.5638663962112264
35,Exp_0_8_300,300,DBSCAN,0.41764219783835294
36,Exp_0_15_300,300,DBSCAN,0.45226144915530186
37,Exp_1_7_300,300,DBSCAN,0.29143897897865456
38,Exp_0_20_300,300,DBSCAN,0.5874952753534718
39,Exp_1_1_300,300,DBSCAN,0.276212259433876
40,Exp_0_30_300,300,DBSCAN,0.4068379167725923
41,Exp_0_5_300,300,DBSCAN,0.46981206747160276
42,Exp_1_15_300,300,DBSCAN,0.3813294889679656
43,Exp_1_9_300,300,DBSCAN,0.4081856221527738
44,Exp_1_5_300,300,DBSCAN,0.4543987558641464
45,Exp_0_9_300,300,DBSCAN,0.25201007526496905
46,Exp_0_16_300,300,DBSCAN,0.46237416085539357
47,Exp_0_2_300,300,DBSCAN,0.34910180580453376
48,Exp_1_3_300,300,DBSCAN,0.49281819134559307
49,Exp_1_12_300,300,DBSCAN,0.5237244281379181
50,Exp_0_26_300,300,DBSCAN,0.35948781186250656
51,Exp_4_2_400,400,DBSCAN,0.6163762933304773
52,Exp_3_6_400,400,DBSCAN,0.5009381439896773
53,Exp_2_8_400,400,DBSCAN,0.35155972060570434
54,Exp_0_0_400,400,DBSCAN,0.3520207154686294
55,Exp_1_6_400,400,DBSCAN,0.436391811932846
56,Exp_2_7_400,400,DBSCAN,0.4726131716961537
57,Exp_2_10_400,400,DBSCAN,0.4772447627797297
58,Exp_0_10_400,400,DBSCAN,0.5692851463771341
59,Exp_0_4_400,400,DBSCAN,0.32705410664591583
60,Exp_3_0_400,400,DBSCAN,0.4950254552799371
61,Exp_4_9_400,400,DBSCAN,0.570648833965042
62,Exp_4_0_400,400,DBSCAN,0.34461500652044647
63,Exp_2_9_400,400,DBSCAN,0.3816477612985834
64,Exp_1_8_400,400,DBSCAN,0.34172840464694243
65,Exp_2_1_400,400,DBSCAN,0.3524748779375693
66,Exp_1_2_400,400,DBSCAN,0.7274975077507349
67,Exp_3_7_400,400,DBSCAN,0.46038189497531695
68,Exp_4_7_400,400,DBSCAN,0.3165445381658946
69,Exp_2_0_400,400,DBSCAN,0.47161641594269443
70,Exp_0_6_400,400,DBSCAN,0.46160875898063164
71,Exp_0_3_400,400,DBSCAN,0.5546955531160679
72,Exp_1_10_400,400,DBSCAN,0.41382225020205127
73,Exp_4_5_400,400,DBSCAN,0.5706498130863799
74,Exp_4_11_400,400,DBSCAN,0.2780991640084109
75,Exp_0_7_400,400,DBSCAN,0.3560464892873419
76,Exp_1_11_400,400,DBSCAN,0.5240021793978782
77,Exp_0_1_400,400,DBSCAN,0.5349463578290089
78,Exp_3_2_400,400,DBSCAN,0.4845045311887141
79,Exp_1_4_400,400,DBSCAN,0.4689264943074725
80,Exp_3_1_400,400,DBSCAN,0.5844713550299253
81,Exp_4_12_400,400,DBSCAN,0.5173035450489384
82,Exp_4_6_400,400,DBSCAN,0.453663238271527
83,Exp_2_3_400,400,DBSCAN,0.7462795815559911
84,Exp_1_0_400,400,DBSCAN,0.2526755508571881
85,Exp_0_8_400,400,DBSCAN,0.6298096045633119
86,Exp_1_7_400,400,DBSCAN,0.6334334855898826
87,Exp_2_5_400,400,DBSCAN,0.41721879665941497
88,Exp_4_13_400,400,DBSCAN,0.4929566347212553
89,Exp_4_3_400,400,DBSCAN,0.35088850746103556
90,Exp_1_1_400,400,DBSCAN,0.2800905577823871
91,Exp_3_4_400,400,DBSCAN,0.3300135812906109
92,Exp_4_1_400,400,DBSCAN,0.3556532632332238
93,Exp_4_10_400,400,DBSCAN,0.49240242124968253
94,Exp_4_8_400,400,DBSCAN,0.5618945341720909
95,Exp_3_5_400,400,DBSCAN,0.5422835978618883
96,Exp_4_4_400,400,DBSCAN,0.4025142690630646
97,Exp_2_6_400,400,DBSCAN,0.35225697816094415
98,Exp_0_5_400,400,DBSCAN,0.4476268884879152
99,Exp_0_9_400,400,DBSCAN,0.4589035033212766
100,Exp_1_9_400,400,DBSCAN,0.5173091407097906
101,Exp_1_5_400,400,DBSCAN,0.44224421511494505
102,Exp_0_2_400,400,DBSCAN,0.35130807367067446
103,Exp_2_4_400,400,DBSCAN,0.4324247378013905
104,Exp_2_2_400,400,DBSCAN,0.4285106660178663
105,Exp_1_3_400,400,DBSCAN,0.3324590005411546
106,Exp_3_3_400,400,DBSCAN,0.4778325945591774
107,Exp_4_2_500,500,DBSCAN,0.5201361598302272
108,Exp_3_8_500,500,DBSCAN,0.39782112212122817
109,Exp_5_2_500,500,DBSCAN,0.37341421977589306
110,Exp_5_13_500,500,DBSCAN,0.36738677345218235
111,Exp_3_10_500,500,DBSCAN,0.4193622363054226
112,Exp_0_2_3_500,500,DBSCAN,0.3272247350449951
113,Exp_0_0_500,500,DBSCAN,0.5907744333102893
114,Exp_0_2_5_500,500,DBSCAN,0.5252034209664674
115,Exp_3_6_500,500,DBSCAN,0.5728049647691916
116,Exp_0_2_7_500,500,DBSCAN,0.4242751752903438
117,Exp_5_6_500,500,DBSCAN,0.33250317663082096
118,Exp_0_2_1_500,500,DBSCAN,0.24819097835840395
119,Exp_5_1_500,500,DBSCAN,0.5182113377678943
120,Exp_3_0_500,500,DBSCAN,0.3845786374542321
121,Exp_4_0_500,500,DBSCAN,0.3777058217343653
122,Exp_5_12_500,500,DBSCAN,0.2772618492030335
123,Exp_5_16_500,500,DBSCAN,0.342752315082381
124,Exp_0_2_4_500,500,DBSCAN,0.3402696063285364
125,Exp_3_7_500,500,DBSCAN,0.3759441596816094
126,Exp_4_7_500,500,DBSCAN,0.448154794562106
127,Exp_5_4_500,500,DBSCAN,0.41992612699153625
128,Exp_4_5_500,500,DBSCAN,0.3229723475129481
129,Exp_5_9_500,500,DBSCAN,0.4973969578908471
130,Exp_5_5_500,500,DBSCAN,0.518973764043156
131,Exp_5_15_500,500,DBSCAN,0.6538388832289836
132,Exp_0_2_2_500,500,DBSCAN,0.4431672764880125
133,Exp_0_2_0_500,500,DBSCAN,0.4128279121341375
134,Exp_3_2_500,500,DBSCAN,0.5753733852095264
135,Exp_5_14_500,500,DBSCAN,0.31054406089280834
136,Exp_0_1_500,500,DBSCAN,0.2630050086652792
137,Exp_5_3_500,500,DBSCAN,0.5707081444921387
138,Exp_0_2_6_500,500,DBSCAN,0.419251170762775
139,Exp_5_0_500,500,DBSCAN,0.35424872018368814
140,Exp_5_17_500,500,DBSCAN,0.560208374138555
141,Exp_3_1_500,500,DBSCAN,0.30829581911826054
142,Exp_4_6_500,500,DBSCAN,0.3408159579904342
143,Exp_3_11_500,500,DBSCAN,0.7035422833796134
144,Exp_5_7_500,500,DBSCAN,0.37355374637010275
145,Exp_5_10_500,500,DBSCAN,0.4468448125360593
146,Exp_4_3_500,500,DBSCAN,0.42844169922210246
147,Exp_5_11_500,500,DBSCAN,0.3591335205651825
148,Exp_3_4_500,500,DBSCAN,0.36719230797526164
149,Exp_4_1_500,500,DBSCAN,0.33133675148726455
150,Exp_4_8_500,500,DBSCAN,0.46861916565524875
151,Exp_3_5_500,500,DBSCAN,0.44869933332902967
152,Exp_5_8_500,500,DBSCAN,0.44853902404519963
153,Exp_3_9_500,500,DBSCAN,0.5260360941748154
154,Exp_4_4_500,500,DBSCAN,0.4234595958509767
155,Exp_3_3_500,500,DBSCAN,0.3980622317333176
0,Exp_0_23_300,300,OPTICS,0.008575315244303763
1,Exp_0_32_300,300,OPTICS,0.0068991000925335486
2,Exp_0_0_300,300,OPTICS,0.009734678916206224
3,Exp_1_6_300,300,OPTICS,0.010530771536595708
4,Exp_0_10_300,300,OPTICS,0.007287588122167507
5,Exp_0_14_300,300,OPTICS,0.0059764841729518904
6,Exp_1_13_300,300,OPTICS,0.015131497723829369
7,Exp_0_4_300,300,OPTICS,0.006170253875244712
8,Exp_0_27_300,300,OPTICS,0.013013760396827067
9,Exp_1_8_300,300,OPTICS,0.006930759368933619
10,Exp_0_24_300,300,OPTICS,0.007505839906042328
11,Exp_1_2_300,300,OPTICS,0.004597516623130388
12,Exp_0_17_300,300,OPTICS,0.007024950718423745
13,Exp_0_18_300,300,OPTICS,0.005083009560444069
14,Exp_0_29_300,300,OPTICS,0.007987921554963228
15,Exp_0_13_300,300,OPTICS,0.0071775879967061005
16,Exp_0_6_300,300,OPTICS,0.01045266870844543
17,Exp_0_3_300,300,OPTICS,0.006583263175784577
18,Exp_1_10_300,300,OPTICS,0.010249003615951303
19,Exp_0_12_300,300,OPTICS,0.005657994787674736
20,Exp_0_22_300,300,OPTICS,0.007279607872889588
21,Exp_0_19_300,300,OPTICS,0.00916058159701012
22,Exp_0_21_300,300,OPTICS,0.013027769606426305
23,Exp_0_28_300,300,OPTICS,0.009015345825458614
24,Exp_0_7_300,300,OPTICS,0.0058285874628900775
25,Exp_0_31_300,300,OPTICS,0.007950333546312577
26,Exp_1_11_300,300,OPTICS,0.007621823901053681
27,Exp_0_1_300,300,OPTICS,0.007078518514148993
28,Exp_1_16_300,300,OPTICS,0.006177737418013193
29,Exp_1_14_300,300,OPTICS,0.0077937513609380865
30,Exp_1_4_300,300,OPTICS,0.006974905558641562
31,Exp_0_25_300,300,OPTICS,0.009260101588600184
32,Exp_0_11_300,300,OPTICS,0.006402246920198947
33,Exp_1_17_300,300,OPTICS,0.0061209671651741345
34,Exp_1_0_300,300,OPTICS,0.0078091921585312024
35,Exp_0_8_300,300,OPTICS,0.007392640799652589
36,Exp_0_15_300,300,OPTICS,0.008184710329007461
37,Exp_1_7_300,300,OPTICS,0.0067094531929049114
38,Exp_0_20_300,300,OPTICS,0.009535047525729956
39,Exp_1_1_300,300,OPTICS,0.00832625714784739
40,Exp_0_30_300,300,OPTICS,0.007904761182983779
41,Exp_0_5_300,300,OPTICS,0.006057159994571448
42,Exp_1_15_300,300,OPTICS,0.0071184465398538834
43,Exp_1_9_300,300,OPTICS,0.009863310795315165
44,Exp_1_5_300,300,OPTICS,0.009984145032617074
45,Exp_0_9_300,300,OPTICS,0.00783036094583688
46,Exp_0_16_300,300,OPTICS,0.006062531480055716
47,Exp_0_2_300,300,OPTICS,0.007723126718129037
48,Exp_1_3_300,300,OPTICS,0.00767457309866819
49,Exp_1_12_300,300,OPTICS,0.0072495515075440215
50,Exp_0_26_300,300,OPTICS,0.007832896509490811
51,Exp_4_2_400,400,OPTICS,0.008940227405927849
52,Exp_3_6_400,400,OPTICS,0.006827008699193296
53,Exp_2_8_400,400,OPTICS,0.006913747434083455
54,Exp_0_0_400,400,OPTICS,0.008495877049060498
55,Exp_1_6_400,400,OPTICS,0.008836228903859046
56,Exp_2_7_400,400,OPTICS,0.006460986911105182
57,Exp_2_10_400,400,OPTICS,0.0061373269779226225
58,Exp_0_10_400,400,OPTICS,0.010577173805595709
59,Exp_0_4_400,400,OPTICS,0.0080074130699886
60,Exp_3_0_400,400,OPTICS,0.01136094884940776
61,Exp_4_9_400,400,OPTICS,0.008399735796133274
62,Exp_4_0_400,400,OPTICS,0.008317290399416487
63,Exp_2_9_400,400,OPTICS,0.006450707710414857
64,Exp_1_8_400,400,OPTICS,0.00463608602475547
65,Exp_2_1_400,400,OPTICS,0.009968818206972242
66,Exp_1_2_400,400,OPTICS,0.011622891920085079
67,Exp_3_7_400,400,OPTICS,0.007651252575980681
68,Exp_4_7_400,400,OPTICS,0.005718956267558474
69,Exp_2_0_400,400,OPTICS,0.004897019683304035
70,Exp_0_6_400,400,OPTICS,0.008725206894334906
71,Exp_0_3_400,400,OPTICS,0.008166963335642987
72,Exp_1_10_400,400,OPTICS,0.01083656604266283
73,Exp_4_5_400,400,OPTICS,0.009512641015497045
74,Exp_4_11_400,400,OPTICS,0.00994436217755242
75,Exp_0_7_400,400,OPTICS,0.0063337784291294065
76,Exp_1_11_400,400,OPTICS,0.00672123950186944
77,Exp_0_1_400,400,OPTICS,0.006738833361300121
78,Exp_3_2_400,400,OPTICS,0.012406658349413674
79,Exp_1_4_400,400,OPTICS,0.008164752782468209
80,Exp_3_1_400,400,OPTICS,0.005683073031344277
81,Exp_4_12_400,400,OPTICS,0.009315429023684822
82,Exp_4_6_400,400,OPTICS,0.007645530464817956
83,Exp_2_3_400,400,OPTICS,0.005362187737170628
84,Exp_1_0_400,400,OPTICS,0.0070889993272076025
85,Exp_0_8_400,400,OPTICS,0.013578725769553367
86,Exp_1_7_400,400,OPTICS,0.010711932791912187
87,Exp_2_5_400,400,OPTICS,0.009160252222850707
88,Exp_4_13_400,400,OPTICS,0.0071172582896524795
89,Exp_4_3_400,400,OPTICS,0.006760924029597435
90,Exp_1_1_400,400,OPTICS,0.00808630994174056
91,Exp_3_4_400,400,OPTICS,0.008999973564799405
92,Exp_4_1_400,400,OPTICS,0.008396275886160142
93,Exp_4_10_400,400,OPTICS,0.008182269758810973
94,Exp_4_8_400,400,OPTICS,0.00768754123095897
95,Exp_3_5_400,400,OPTICS,0.00797117184338456
96,Exp_4_4_400,400,OPTICS,0.01094331956052954
97,Exp_2_6_400,400,OPTICS,0.007388960415363425
98,Exp_0_5_400,400,OPTICS,0.009405431670698221
99,Exp_0_9_400,400,OPTICS,0.014792378934707992
100,Exp_1_9_400,400,OPTICS,0.0067827436827959785
101,Exp_1_5_400,400,OPTICS,0.005966535662325605
102,Exp_0_2_400,400,OPTICS,0.008242757948847915
103,Exp_2_4_400,400,OPTICS,0.005602987157335349
104,Exp_2_2_400,400,OPTICS,0.005927158797272407
105,Exp_1_3_400,400,OPTICS,0.004424796808826044
106,Exp_3_3_400,400,OPTICS,0.00757958813132568
107,Exp_4_2_500,500,OPTICS,0.007575961403828043
108,Exp_3_8_500,500,OPTICS,0.0048281989147578456
109,Exp_5_2_500,500,OPTICS,0.007720192041999344
110,Exp_5_13_500,500,OPTICS,0.006797447033311364
111,Exp_3_10_500,500,OPTICS,0.00881342310445362
112,Exp_0_2_3_500,500,OPTICS,0.007688447968599964
113,Exp_0_0_500,500,OPTICS,0.007606174188656417
114,Exp_0_2_5_500,500,OPTICS,0.008195871675612707
115,Exp_3_6_500,500,OPTICS,0.010969367394634291
116,Exp_0_2_7_500,500,OPTICS,0.005376619332632331
117,Exp_5_6_500,500,OPTICS,0.007722853396008638
118,Exp_0_2_1_500,500,OPTICS,0.009425219637987231
119,Exp_5_1_500,500,OPTICS,0.006681748928833835
120,Exp_3_0_500,500,OPTICS,0.0076502837534766005
121,Exp_4_0_500,500,OPTICS,0.007888845942515226
122,Exp_5_12_500,500,OPTICS,0.007205175683904125
123,Exp_5_16_500,500,OPTICS,0.006299654080071657
124,Exp_0_2_4_500,500,OPTICS,0.0051298501314843755
125,Exp_3_7_500,500,OPTICS,0.008264765599804807
126,Exp_4_7_500,500,OPTICS,0.010639471978483748
127,Exp_5_4_500,500,OPTICS,0.006569272319230092
128,Exp_4_5_500,500,OPTICS,0.007655917235524664
129,Exp_5_9_500,500,OPTICS,0.0072591826262241995
130,Exp_5_5_500,500,OPTICS,0.007120424766412413
131,Exp_5_15_500,500,OPTICS,0.012826385549992598
132,Exp_0_2_2_500,500,OPTICS,0.00563803531887833
133,Exp_0_2_0_500,500,OPTICS,0.006359879100758124
134,Exp_3_2_500,500,OPTICS,0.004222688426652397
135,Exp_5_14_500,500,OPTICS,0.007640296633881792
136,Exp_0_1_500,500,OPTICS,0.005315754638828482
137,Exp_5_3_500,500,OPTICS,0.006562490654672698
138,Exp_0_2_6_500,500,OPTICS,0.006842468233124257
139,Exp_5_0_500,500,OPTICS,0.008787573886866407
140,Exp_5_17_500,500,OPTICS,0.011169941597632047
141,Exp_3_1_500,500,OPTICS,0.008255482169858715
142,Exp_4_6_500,500,OPTICS,0.007150477761380421
143,Exp_3_11_500,500,OPTICS,0.014137828837471986
144,Exp_5_7_500,500,OPTICS,0.006006470350481682
145,Exp_5_10_500,500,OPTICS,0.009556910113288632
146,Exp_4_3_500,500,OPTICS,0.00702635012874472
147,Exp_5_11_500,500,OPTICS,0.011266844647741808
148,Exp_3_4_500,500,OPTICS,0.010490913419043148
149,Exp_4_1_500,500,OPTICS,0.008948581031116521
150,Exp_4_8_500,500,OPTICS,0.00849264398209132
151,Exp_3_5_500,500,OPTICS,0.008092491590706777
152,Exp_5_8_500,500,OPTICS,0.007205746833467823
153,Exp_3_9_500,500,OPTICS,0.006532744562844815
154,Exp_4_4_500,500,OPTICS,0.007348037872447974
155,Exp_3_3_500,500,OPTICS,0.00851829156990563
0,Exp_0_23_300,300,HDBSCAN,0.18963056423409397
1,Exp_0_32_300,300,HDBSCAN,0.16689362581373168
2,Exp_0_0_300,300,HDBSCAN,0.17453977525064104
3,Exp_1_6_300,300,HDBSCAN,0.1930438588816244
4,Exp_0_10_300,300,HDBSCAN,0.21601847731272653
