,Experiment,Clus_size,algorithm,NMI
65,Exp_22_400,400,Natural_C,0.6534129374658028
66,Exp_8_400,400,Natural_C,0.5012232173743927
67,Exp_23_400,400,Natural_C,0.5349891864759874
68,Exp_30_400,400,Natural_C,0.6291236413417203
69,Exp_14_400,400,Natural_C,0.436074806670774
70,Exp_34_500,500,Natural_C,0.5138972542443236
71,Exp_33_500,500,Natural_C,0.572861248459789
72,Exp_31_500,500,Natural_C,0.6930343348354024
73,Exp_32_500,500,Natural_C,0.5203789508307947
74,Exp_20_500,500,Natural_C,0.6671608839366018
75,Exp_6_500,500,Natural_C,0.5364348443270436
76,Exp_26_500,500,Natural_C,0.6332052189138986
77,Exp_19_500,500,Natural_C,0.5738893615808137
78,Exp_24_500,500,Natural_C,0.43551347563257947
79,Exp_16_500,500,Natural_C,0.5277628163516423
80,Exp_29_500,500,Natural_C,0.4823204200680017
81,Exp_12_500,500,Natural_C,0.4374412851530791
82,Exp_2_500,500,Natural_C,0.6362403720718232
83,Exp_9_500,500,Natural_C,0.4968104046085366
84,Exp_5_500,500,Natural_C,0.49796369417170516
85,Exp_10_500,500,Natural_C,0.6653954904295558
86,Exp_3_500,500,Natural_C,0.6143800250623405
87,Exp_17_500,500,Natural_C,0.6572969149455825
88,Exp_18_500,500,Natural_C,0.6910056385455199
89,Exp_0_500,500,Natural_C,0.549953890016872
90,Exp_7_500,500,Natural_C,0.5128265415611979
91,Exp_28_500,500,Natural_C,0.4671310123605404
92,Exp_27_500,500,Natural_C,0.5349494780060479
93,Exp_13_500,500,Natural_C,0.48758121579213354
94,Exp_1_500,500,Natural_C,0.6088075593533019
95,Exp_25_500,500,Natural_C,0.5418824234978091
96,Exp_11_500,500,Natural_C,0.5190275403245624
97,Exp_4_500,500,Natural_C,0.3384180116372808
98,Exp_15_500,500,Natural_C,0.697947881614455
99,Exp_21_500,500,Natural_C,0.4512757733596401
100,Exp_22_500,500,Natural_C,0.5712135956421442
101,Exp_8_500,500,Natural_C,0.4090970163159327
102,Exp_23_500,500,Natural_C,0.598669053245224
103,Exp_30_500,500,Natural_C,0.5220504988023891
104,Exp_14_500,500,Natural_C,0.4844369737481798
0,Exp_34_300,300,DBSCAN,0.26658245676226905
1,Exp_33_300,300,DBSCAN,0.427209653726171
2,Exp_31_300,300,DBSCAN,0.38523828676641697
3,Exp_32_300,300,DBSCAN,0.08114260450189215
4,Exp_20_300,300,DBSCAN,0.5290273663266453
5,Exp_6_300,300,DBSCAN,0.5040726529182405
6,Exp_26_300,300,DBSCAN,0.15304911080793104
7,Exp_19_300,300,DBSCAN,0.28126261190986257
8,Exp_24_300,300,DBSCAN,0.3592674718330712
9,Exp_16_300,300,DBSCAN,0.21442328667685034
10,Exp_29_300,300,DBSCAN,0.6241824039047665
11,Exp_12_300,300,DBSCAN,0.49540209161840026
12,Exp_2_300,300,DBSCAN,0.4048302928163023
13,Exp_9_300,300,DBSCAN,0.40673309426816523
14,Exp_5_300,300,DBSCAN,0.2151786059817538
15,Exp_10_300,300,DBSCAN,0.5947965687944786
16,Exp_3_300,300,DBSCAN,0.4471450610533483
17,Exp_17_300,300,DBSCAN,0.26197539864387703
18,Exp_18_300,300,DBSCAN,0.5798643047125909
19,Exp_0_300,300,DBSCAN,0.512390194224588
20,Exp_7_300,300,DBSCAN,0.6561019176288987
21,Exp_28_300,300,DBSCAN,0.46957940054302383
22,Exp_27_300,300,DBSCAN,0.317561478014879
23,Exp_13_300,300,DBSCAN,0.43048863562476836
24,Exp_1_300,300,DBSCAN,0.3557288575301609
25,Exp_25_300,300,DBSCAN,0.15861519322529072
26,Exp_11_300,300,DBSCAN,0.4549153622695892
27,Exp_4_300,300,DBSCAN,0.28049783456256827
28,Exp_15_300,300,DBSCAN,0.4033600248198797
29,Exp_21_300,300,DBSCAN,0.6081921152673417
30,Exp_22_300,300,DBSCAN,0.5504417421307711
31,Exp_8_300,300,DBSCAN,0.47542487273989825
32,Exp_23_300,300,DBSCAN,0.7233983872667681
33,Exp_30_300,300,DBSCAN,0.43108379423436033
34,Exp_14_300,300,DBSCAN,0.5625518034140001
35,Exp_34_400,400,DBSCAN,0.5319050077173579
36,Exp_33_400,400,DBSCAN,0.15666806382286963
37,Exp_31_400,400,DBSCAN,0.30446577968898336
38,Exp_32_400,400,DBSCAN,0.3783688268733914
39,Exp_20_400,400,DBSCAN,0.3060860282101733
40,Exp_6_400,400,DBSCAN,0.35643167336716464
41,Exp_26_400,400,DBSCAN,0.629998572259544
42,Exp_19_400,400,DBSCAN,0.17254606163987823
43,Exp_24_400,400,DBSCAN,0.21316254158292985
44,Exp_16_400,400,DBSCAN,0.3294005174299197
45,Exp_29_400,400,DBSCAN,0.46649970297623816
46,Exp_12_400,400,DBSCAN,0.4748755406950507
47,Exp_2_400,400,DBSCAN,0.3402821653889253
48,Exp_9_400,400,DBSCAN,0.5239683276324414
49,Exp_5_400,400,DBSCAN,0.48122612611154203
50,Exp_10_400,400,DBSCAN,0.1334679295655044
51,Exp_3_400,400,DBSCAN,0.28796569611507283
52,Exp_17_400,400,DBSCAN,0.45336463896047763
53,Exp_18_400,400,DBSCAN,0.2559845085060435
54,Exp_0_400,400,DBSCAN,0.3711896435980935
55,Exp_7_400,400,DBSCAN,0.3007119543180053
56,Exp_28_400,400,DBSCAN,0.4390142379088959
57,Exp_27_400,400,DBSCAN,0.3794965668315027
58,Exp_13_400,400,DBSCAN,0.5910278969524422
59,Exp_1_400,400,DBSCAN,0.22286037941349393
60,Exp_25_400,400,DBSCAN,0.3150389295109655
61,Exp_11_400,400,DBSCAN,0.1455629874724915
62,Exp_4_400,400,DBSCAN,0.40449730760773783
63,Exp_15_400,400,DBSCAN,0.20426813376839914
64,Exp_21_400,400,DBSCAN,0.4904761945027901
65,Exp_22_400,400,DBSCAN,0.48366509863559276
66,Exp_8_400,400,DBSCAN,0.4669626990115421
67,Exp_23_400,400,DBSCAN,0.4907704031338726
68,Exp_30_400,400,DBSCAN,0.5906473916143637
69,Exp_14_400,400,DBSCAN,0.22858764900938505
70,Exp_34_500,500,DBSCAN,0.3882912230737036
71,Exp_33_500,500,DBSCAN,0.27266664208926883
72,Exp_31_500,500,DBSCAN,0.5635004948371766
73,Exp_32_500,500,DBSCAN,0.4654775885098537
74,Exp_20_500,500,DBSCAN,0.24966380387796283
75,Exp_6_500,500,DBSCAN,0.5293289258017059
76,Exp_26_500,500,DBSCAN,0.46727465682952346
77,Exp_19_500,500,DBSCAN,0.38504498011334753
78,Exp_24_500,500,DBSCAN,0.2582499242306953
79,Exp_16_500,500,DBSCAN,0.5229200806240436
80,Exp_29_500,500,DBSCAN,0.3708109171807336
81,Exp_12_500,500,DBSCAN,0.11076918797464438
82,Exp_2_500,500,DBSCAN,0.5551453083401134
83,Exp_9_500,500,DBSCAN,0.3380578592902583
84,Exp_5_500,500,DBSCAN,0.2948904065192299
85,Exp_10_500,500,DBSCAN,0.542499857205705
86,Exp_3_500,500,DBSCAN,0.3366390324267285
87,Exp_17_500,500,DBSCAN,0.5599368230093184
88,Exp_18_500,500,DBSCAN,0.6620080260114533
89,Exp_0_500,500,DBSCAN,0.09826987665546622
90,Exp_7_500,500,DBSCAN,0.5015196403911115
91,Exp_28_500,500,DBSCAN,0.6911138903107148
92,Exp_27_500,500,DBSCAN,0.4189474917903634
93,Exp_13_500,500,DBSCAN,0.3028189651932622
94,Exp_1_500,500,DBSCAN,0.31610790216155854
95,Exp_25_500,500,DBSCAN,0.6174577696625703
96,Exp_11_500,500,DBSCAN,0.22447815886703149
97,Exp_4_500,500,DBSCAN,0.3057930961675189
98,Exp_15_500,500,DBSCAN,0.46154784529312787
99,Exp_21_500,500,DBSCAN,0.26000968304944533
100,Exp_22_500,500,DBSCAN,0.4889488144569704
101,Exp_8_500,500,DBSCAN,0.4736971920291735
102,Exp_23_500,500,DBSCAN,0.5798252828151804
103,Exp_30_500,500,DBSCAN,0.3257604924677244
104,Exp_14_500,500,DBSCAN,0.40493629638618467
0,Exp_34_300,300,OPTICS,0.009402969333482327
1,Exp_33_300,300,OPTICS,0.009390534077715916
2,Exp_31_300,300,OPTICS,0.017609670440455038
3,Exp_32_300,300,OPTICS,0.013008917306743516
4,Exp_20_300,300,OPTICS,0.013358325578059042
5,Exp_6_300,300,OPTICS,0.011321138742383512
6,Exp_26_300,300,OPTICS,0.008956465312387916
7,Exp_19_300,300,OPTICS,0.006939675479346268
8,Exp_24_300,300,OPTICS,0.011844747680642278
9,Exp_16_300,300,OPTICS,0.014085237054625584
10,Exp_29_300,300,OPTICS,0.01063076340877273
11,Exp_12_300,300,OPTICS,0.016902928451080344
12,Exp_2_300,300,OPTICS,0.02369971739255402
13,Exp_9_300,300,OPTICS,0.007738544816534157
14,Exp_5_300,300,OPTICS,0.007468295904463571
15,Exp_10_300,300,OPTICS,0.009258159400722664
16,Exp_3_300,300,OPTICS,0.007414608355793515
17,Exp_17_300,300,OPTICS,0.011365792251197314
18,Exp_18_300,300,OPTICS,0.010208634606256947
19,Exp_0_300,300,OPTICS,0.015449717235731297
20,Exp_7_300,300,OPTICS,0.012383648203103562
21,Exp_28_300,300,OPTICS,0.0034398492770320727
22,Exp_27_300,300,OPTICS,0.011958328639363282
23,Exp_13_300,300,OPTICS,0.013567428170948123
24,Exp_1_300,300,OPTICS,0.005636985524164487
25,Exp_25_300,300,OPTICS,0.005998215566499255
26,Exp_11_300,300,OPTICS,0.011138614271187805
27,Exp_4_300,300,OPTICS,0.009060319447172472
28,Exp_15_300,300,OPTICS,0.00928780700635178
29,Exp_21_300,300,OPTICS,0.0228133129009645
30,Exp_22_300,300,OPTICS,0.01639207327217683
31,Exp_8_300,300,OPTICS,0.01048732685398595
32,Exp_23_300,300,OPTICS,0.012961233431778324
33,Exp_30_300,300,OPTICS,0.009655986286228171
34,Exp_14_300,300,OPTICS,0.02244487371428424
35,Exp_34_400,400,OPTICS,0.014256205397015179
36,Exp_33_400,400,OPTICS,0.0054660934977060855
37,Exp_31_400,400,OPTICS,0.02663928173801327
38,Exp_32_400,400,OPTICS,0.01369241204269825
39,Exp_20_400,400,OPTICS,0.0132781498699113
40,Exp_6_400,400,OPTICS,0.014841254814507212
41,Exp_26_400,400,OPTICS,0.018233366111911186
42,Exp_19_400,400,OPTICS,0.0098964202009834
43,Exp_24_400,400,OPTICS,0.012890034494013141
44,Exp_16_400,400,OPTICS,0.008967300883185708
45,Exp_29_400,400,OPTICS,0.010725016660520465
46,Exp_12_400,400,OPTICS,0.01122462807396207
47,Exp_2_400,400,OPTICS,0.009126942593956857
48,Exp_9_400,400,OPTICS,0.01556057239009196
49,Exp_5_400,400,OPTICS,0.014307842651584404
50,Exp_10_400,400,OPTICS,0.010694549993378438
51,Exp_3_400,400,OPTICS,0.01148551028353813
52,Exp_17_400,400,OPTICS,0.009850619168779783
53,Exp_18_400,400,OPTICS,0.028108666292920102
54,Exp_0_400,400,OPTICS,0.012661372305943946
55,Exp_7_400,400,OPTICS,0.006526875070725182
56,Exp_28_400,400,OPTICS,0.00896120028850589
57,Exp_27_400,400,OPTICS,0.015283240602005442
58,Exp_13_400,400,OPTICS,0.008728320114512132
59,Exp_1_400,400,OPTICS,0.010174964023104735
60,Exp_25_400,400,OPTICS,0.01037513426537388
61,Exp_11_400,400,OPTICS,0.0064872605982575215
62,Exp_4_400,400,OPTICS,0.01267978588807031
63,Exp_15_400,400,OPTICS,0.012309846389266979
64,Exp_21_400,400,OPTICS,0.007326465669335679
65,Exp_22_400,400,OPTICS,0.012294617142000365
66,Exp_8_400,400,OPTICS,0.011001663975423832
67,Exp_23_400,400,OPTICS,0.010427694964107287
68,Exp_30_400,400,OPTICS,0.008265688955504006
69,Exp_14_400,400,OPTICS,0.006647557169402473
70,Exp_34_500,500,OPTICS,0.009586061754307889
71,Exp_33_500,500,OPTICS,0.006969343763471868
72,Exp_31_500,500,OPTICS,0.01431201543104099
73,Exp_32_500,500,OPTICS,0.012730511333224018
74,Exp_20_500,500,OPTICS,0.009576764196397549
75,Exp_6_500,500,OPTICS,0.030580959565999672
76,Exp_26_500,500,OPTICS,0.008591651366653972
77,Exp_19_500,500,OPTICS,0.008900125593972649
78,Exp_24_500,500,OPTICS,0.00739193980150063
79,Exp_16_500,500,OPTICS,0.010203138678306163
80,Exp_29_500,500,OPTICS,0.009544759286801364
81,Exp_12_500,500,OPTICS,0.016308373217259066
82,Exp_2_500,500,OPTICS,0.013456748007228299
83,Exp_9_500,500,OPTICS,0.013199135791230613
84,Exp_5_500,500,OPTICS,0.014359044235057423
85,Exp_10_500,500,OPTICS,0.011560844145738956
86,Exp_3_500,500,OPTICS,0.013660424068236093
87,Exp_17_500,500,OPTICS,0.010166292952832784
88,Exp_18_500,500,OPTICS,0.013620292979646998
89,Exp_0_500,500,OPTICS,0.009761851493073914
90,Exp_7_500,500,OPTICS,0.014397298501429833
91,Exp_28_500,500,OPTICS,0.007947611226745272
92,Exp_27_500,500,OPTICS,0.018421256521680272
93,Exp_13_500,500,OPTICS,0.009180570059782617
94,Exp_1_500,500,OPTICS,0.013688089679496931
95,Exp_25_500,500,OPTICS,0.01600299981596708
96,Exp_11_500,500,OPTICS,0.004625597837254512
97,Exp_4_500,500,OPTICS,0.014134413859340809
98,Exp_15_500,500,OPTICS,0.01046651854149234
99,Exp_21_500,500,OPTICS,0.011236601407606562
100,Exp_22_500,500,OPTICS,0.007939798132685142
101,Exp_8_500,500,OPTICS,0.010096586639623295
102,Exp_23_500,500,OPTICS,0.014518903610109017
103,Exp_30_500,500,OPTICS,0.00924204842167501
104,Exp_14_500,500,OPTICS,0.010488636609610377
0,Exp_34_300,300,HDBSCAN,0.21291945824312067
1,Exp_33_300,300,HDBSCAN,0.22494799781983066
2,Exp_31_300,300,HDBSCAN,0.3082846166312571
3,Exp_32_300,300,HDBSCAN,0.21625703948051853
4,Exp_20_300,300,HDBSCAN,0.25093927876344696
5,Exp_6_300,300,HDBSCAN,0.20776651166227122
6,Exp_26_300,300,HDBSCAN,0.20299760930127692
7,Exp_19_300,300,HDBSCAN,0.23903002737704312
8,Exp_24_300,300,HDBSCAN,0.19764517994858732
9,Exp_16_300,300,HDBSCAN,0.2336872623655638
10,Exp_29_300,300,HDBSCAN,0.18178522712195685
11,Exp_12_300,300,HDBSCAN,0.10917058089677349
12,Exp_2_300,300,HDBSCAN,0.22943710355833294
13,Exp_9_300,300,HDBSCAN,0.18654335362197974
14,Exp_5_300,300,HDBSCAN,0.23359844149804268
15,Exp_10_300,300,HDBSCAN,0.2985877220390496
16,Exp_3_300,300,HDBSCAN,0.20800651866205275
17,Exp_17_300,300,HDBSCAN,0.2535790529466768
18,Exp_18_300,300,HDBSCAN,0.16531621536827903
19,Exp_0_300,300,HDBSCAN,0.21189613638123925
20,Exp_7_300,300,HDBSCAN,0.21165656436815486
21,Exp_28_300,300,HDBSCAN,0.14660057598818982
22,Exp_27_300,300,HDBSCAN,0.16328355024445138
23,Exp_13_300,300,HDBSCAN,0.15526105591389108
24,Exp_1_300,300,HDBSCAN,0.21657099768273919
25,Exp_25_300,300,HDBSCAN,0.18915052530220036
26,Exp_11_300,300,HDBSCAN,0.15627326771573788
27,Exp_4_300,300,HDBSCAN,0.192681362164602
28,Exp_15_300,300,HDBSCAN,0.23423853834817604
29,Exp_21_300,300,HDBSCAN,0.19698308842146997
30,Exp_22_300,300,HDBSCAN,0.22218446623252636
31,Exp_8_300,300,HDBSCAN,0.27923721118158623
32,Exp_23_300,300,HDBSCAN,0.30909699129755913
33,Exp_30_300,300,HDBSCAN,0.14583150433718042
34,Exp_14_300,300,HDBSCAN,0.33440183286698266
35,Exp_34_400,400,HDBSCAN,0.2773991712184665
36,Exp_33_400,400,HDBSCAN,0.15259442988238248
37,Exp_31_400,400,HDBSCAN,0.1856776253448744
38,Exp_32_400,400,HDBSCAN,0.25857899221825714
39,Exp_20_400,400,HDBSCAN,0.21997495007880438
40,Exp_6_400,400,HDBSCAN,0.2639601040208438
41,Exp_26_400,400,HDBSCAN,0.26851678473937124
42,Exp_19_400,400,HDBSCAN,0.19980733287620162
43,Exp_24_400,400,HDBSCAN,0.19708515706268676
44,Exp_16_400,400,HDBSCAN,0.1926888750244346
45,Exp_29_400,400,HDBSCAN,0.20520033590376602
46,Exp_12_400,400,HDBSCAN,0.23111418486909832
47,Exp_2_400,400,HDBSCAN,0.2333964804780576
48,Exp_9_400,400,HDBSCAN,0.2082357669650614
49,Exp_5_400,400,HDBSCAN,0.269956606710448
50,Exp_10_400,400,HDBSCAN,0.20968797521755472
51,Exp_3_400,400,HDBSCAN,0.16659708455759317
52,Exp_17_400,400,HDBSCAN,0.20745950650157688
53,Exp_18_400,400,HDBSCAN,0.30772664121879767
54,Exp_0_400,400,HDBSCAN,0.1871909167696885
55,Exp_7_400,400,HDBSCAN,0.25461238493285293
56,Exp_28_400,400,HDBSCAN,0.19322337878197443
57,Exp_27_400,400,HDBSCAN,0.27001190171465084
58,Exp_13_400,400,HDBSCAN,0.23312008830028932
59,Exp_1_400,400,HDBSCAN,0.22922591585001972
60,Exp_25_400,400,HDBSCAN,0.25925416958361364
61,Exp_11_400,400,HDBSCAN,0.1950982090081398
62,Exp_4_400,400,HDBSCAN,0.2968970815968604
63,Exp_15_400,400,HDBSCAN,0.2220774567326793
64,Exp_21_400,400,HDBSCAN,0.13974358841150922
65,Exp_22_400,400,HDBSCAN,0.27213121240767413
66,Exp_8_400,400,HDBSCAN,0.17259961381889227
67,Exp_23_400,400,HDBSCAN,0.21227158645730004
68,Exp_30_400,400,HDBSCAN,0.23472239031004785
69,Exp_14_400,400,HDBSCAN,0.14718982127546648
70,Exp_34_500,500,HDBSCAN,0.1674912140209816
71,Exp_33_500,500,HDBSCAN,0.2061627515670499
72,Exp_31_500,500,HDBSCAN,0.28538599690266947
73,Exp_32_500,500,HDBSCAN,0.16328085147705185
74,Exp_20_500,500,HDBSCAN,0.2099597889548473
75,Exp_6_500,500,HDBSCAN,0.2579008269759706
76,Exp_26_500,500,HDBSCAN,0.2964860818041646
77,Exp_19_500,500,HDBSCAN,0.16396261698553785
78,Exp_24_500,500,HDBSCAN,0.149656143722846
79,Exp_16_500,500,HDBSCAN,0.1649081066229337
80,Exp_29_500,500,HDBSCAN,0.13530399575334504
81,Exp_12_500,500,HDBSCAN,0.2532738020040165
82,Exp_2_500,500,HDBSCAN,0.3136421916329723
83,Exp_9_500,500,HDBSCAN,0.2216788239180667
84,Exp_5_500,500,HDBSCAN,0.26922652182418993
85,Exp_10_500,500,HDBSCAN,0.2651139491320876
86,Exp_3_500,500,HDBSCAN,0.22007532990605363
87,Exp_17_500,500,HDBSCAN,0.24354416473784435
88,Exp_18_500,500,HDBSCAN,0.20636433508248903
89,Exp_0_500,500,HDBSCAN,0.22590527404302196
90,Exp_7_500,500,HDBSCAN,0.268918283425536
91,Exp_28_500,500,HDBSCAN,0.21002671098105527
92,Exp_27_500,500,HDBSCAN,0.1652747732084421
93,Exp_13_500,500,HDBSCAN,0.19822293956135598
94,Exp_1_500,500,HDBSCAN,0.22659956387000207
95,Exp_25_500,500,HDBSCAN,0.19250999192034904
96,Exp_11_500,500,HDBSCAN,0.19178531896776196
97,Exp_4_500,500,HDBSCAN,0.08131272192781254
98,Exp_15_500,500,HDBSCAN,0.3197515342099281
99,Exp_21_500,500,HDBSCAN,0.18591306022188206
100,Exp_22_500,500,HDBSCAN,0.2651449874401335
101,Exp_8_500,500,HDBSCAN,0.17000557632805943
102,Exp_23_500,500,HDBSCAN,0.21818729524246905
103,Exp_30_500,500,HDBSCAN,0.20189645791985825
104,Exp_14_500,500,HDBSCAN,0.17968351204561367
0,Exp_34_300,300,Adap_DBSCAN,0.5532998554773652
1,Exp_33_300,300,Adap_DBSCAN,0.66297201130095
2,Exp_31_300,300,Adap_DBSCAN,0.47469856430580043
3,Exp_32_300,300,Adap_DBSCAN,0.32997114424639606
4,Exp_20_300,300,Adap_DBSCAN,0.6131376376507985
5,Exp_6_300,300,Adap_DBSCAN,0.6416503164387819
6,Exp_26_300,300,Adap_DBSCAN,0.6775421899280608
7,Exp_19_300,300,Adap_DBSCAN,0.4850636677982774
8,Exp_24_300,300,Adap_DBSCAN,0.3228202200162941
9,Exp_16_300,300,Adap_DBSCAN,0.5218972125072903
10,Exp_29_300,300,Adap_DBSCAN,0.6741768059271703
11,Exp_12_300,300,Adap_DBSCAN,0.5358837070177608
12,Exp_2_300,300,Adap_DBSCAN,0.559200963457184
13,Exp_9_300,300,Adap_DBSCAN,0.46715891593218445
14,Exp_5_300,300,Adap_DBSCAN,0.5185319038719
15,Exp_10_300,300,Adap_DBSCAN,0.8116911253949332
16,Exp_3_300,300,Adap_DBSCAN,0.3272130810681339
17,Exp_17_300,300,Adap_DBSCAN,0.4384166784932688
18,Exp_18_300,300,Adap_DBSCAN,0.47844445938924046
19,Exp_0_300,300,Adap_DBSCAN,0.7826902276102322
20,Exp_7_300,300,Adap_DBSCAN,0.5607030989934831
21,Exp_28_300,300,Adap_DBSCAN,0.48270651461648606
22,Exp_27_300,300,Adap_DBSCAN,0.47208411673088413
23,Exp_13_300,300,Adap_DBSCAN,0.5284000803465992
24,Exp_1_300,300,Adap_DBSCAN,0.5583455406538131
25,Exp_25_300,300,Adap_DBSCAN,0.4433187845787611
26,Exp_11_300,300,Adap_DBSCAN,0.5525577581443109
27,Exp_4_300,300,Adap_DBSCAN,0.4768854165149698
28,Exp_15_300,300,Adap_DBSCAN,0.613676432868322
29,Exp_21_300,300,Adap_DBSCAN,0.6532886529038283
30,Exp_22_300,300,Adap_DBSCAN,0.7321067359618022
31,Exp_8_300,300,Adap_DBSCAN,0.4418774267670765
32,Exp_23_300,300,Adap_DBSCAN,0.7184001379679871
33,Exp_30_300,300,Adap_DBSCAN,0.4043616613016106
34,Exp_14_300,300,Adap_DBSCAN,0.4441201156149039
35,Exp_34_400,400,Adap_DBSCAN,0.6403594291217419
36,Exp_33_400,400,Adap_DBSCAN,0.4997210727752276
37,Exp_31_400,400,Adap_DBSCAN,0.34338397195824166
38,Exp_32_400,400,Adap_DBSCAN,0.4094104353113622
39,Exp_20_400,400,Adap_DBSCAN,0.58518757086928
40,Exp_6_400,400,Adap_DBSCAN,0.5746156290279953
41,Exp_26_400,400,Adap_DBSCAN,0.6159149488733555
42,Exp_19_400,400,Adap_DBSCAN,0.41963584569208184
43,Exp_24_400,400,Adap_DBSCAN,0.6641786379857937
44,Exp_16_400,400,Adap_DBSCAN,0.5496950307106067
45,Exp_29_400,400,Adap_DBSCAN,0.4533793253552092
46,Exp_12_400,400,Adap_DBSCAN,0.6570253049219957
47,Exp_2_400,400,Adap_DBSCAN,0.7272179528961845
48,Exp_9_400,400,Adap_DBSCAN,0.5540407103348663
49,Exp_5_400,400,Adap_DBSCAN,0.5020277332450493
50,Exp_10_400,400,Adap_DBSCAN,0.38002292339081595
51,Exp_3_400,400,Adap_DBSCAN,0.5237446038198065
52,Exp_17_400,400,Adap_DBSCAN,0.5774926806177381
53,Exp_18_400,400,Adap_DBSCAN,0.5253618699526308
54,Exp_0_400,400,Adap_DBSCAN,0.5614385843679874
55,Exp_7_400,400,Adap_DBSCAN,0.5285745324845891
56,Exp_28_400,400,Adap_DBSCAN,0.6191714982013808
57,Exp_27_400,400,Adap_DBSCAN,0.5492912172612873
58,Exp_13_400,400,Adap_DBSCAN,0.7340472532843131
59,Exp_1_400,400,Adap_DBSCAN,0.6950204171752901
60,Exp_25_400,400,Adap_DBSCAN,0.5461108276338502
61,Exp_11_400,400,Adap_DBSCAN,0.46199124356425486
62,Exp_4_400,400,Adap_DBSCAN,0.6847857185392625
63,Exp_15_400,400,Adap_DBSCAN,0.5859128191874362
64,Exp_21_400,400,Adap_DBSCAN,0.49990550658621274
65,Exp_22_400,400,Adap_DBSCAN,0.5486012823720918
66,Exp_8_400,400,Adap_DBSCAN,0.5505554648818871
67,Exp_23_400,400,Adap_DBSCAN,0.5151744119881184
68,Exp_30_400,400,Adap_DBSCAN,0.6427518014410344
69,Exp_14_400,400,Adap_DBSCAN,0.5480773253189306
70,Exp_34_500,500,Adap_DBSCAN,0.40903779746785357
71,Exp_33_500,500,Adap_DBSCAN,0.4154316767894757
